CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Num,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Side_P,Side_S,Transported
False,39.0,False,3030.0,79.0,0.0,0.0,0.0,True,False,False,False,False,True,1517.0,False,False,False,False,False,True,False,False,False,True,False
False,28.0,False,589.0,57.0,0.0,0.0,0.0,True,False,False,False,False,True,1642.0,False,False,False,False,False,True,False,False,True,False,False
False,32.0,False,0.0,0.0,,365.0,1216.0,True,False,False,False,False,True,514.0,False,False,False,False,True,False,False,False,True,False,False
False,31.0,False,0.0,910.0,58.0,1654.0,1217.0,False,True,False,False,False,True,311.0,False,True,False,False,False,False,False,False,False,True,False
True,13.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,,False,False,False,False,False,False,False,False,False,False,True
False,41.0,False,84.0,0.0,6.0,811.0,2.0,True,False,False,False,False,True,1520.0,False,False,False,False,False,True,False,False,False,True,True
False,21.0,False,7.0,0.0,622.0,0.0,0.0,True,False,False,False,False,True,1644.0,False,False,False,False,False,True,False,False,True,False,False
False,,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,1284.0,False,False,False,False,False,False,True,False,True,False,False
False,9.0,False,0.0,0.0,,0.0,0.0,True,False,False,False,False,True,1284.0,False,False,False,False,False,False,True,False,True,False,True
False,36.0,False,0.0,9532.0,0.0,2326.0,461.0,False,True,False,False,False,True,229.0,False,False,False,True,False,False,False,False,False,True,False
True,30.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,229.0,False,False,False,True,False,False,False,False,False,True,True
False,27.0,False,0.0,593.0,0.0,259.0,0.0,True,False,False,False,False,True,1281.0,False,False,False,False,False,False,True,False,False,True,False
False,40.0,False,580.0,0.0,447.0,6.0,0.0,True,False,False,False,False,True,1521.0,False,False,False,False,False,True,False,False,False,True,False
False,41.0,False,0.0,116.0,10705.0,9181.0,10.0,False,True,False,False,False,True,257.0,False,False,True,False,False,False,False,False,True,False,False
True,16.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,258.0,False,True,False,False,False,False,False,False,True,False,True
False,36.0,True,2.0,6504.0,0.0,98.0,4.0,False,True,False,False,True,False,258.0,False,True,False,False,False,False,False,False,True,False,True
False,15.0,False,31.0,804.0,1.0,4732.0,2577.0,False,True,False,False,False,True,230.0,False,False,False,True,False,False,False,False,False,True,False
True,39.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,230.0,False,False,False,True,False,False,False,False,False,True,True
True,21.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,1522.0,False,False,False,False,False,True,False,False,False,True,True
False,24.0,False,0.0,0.0,604.0,0.0,91.0,True,False,False,False,True,False,1645.0,False,False,False,False,False,True,False,False,True,False,True
False,28.0,False,1811.0,1.0,57.0,0.0,0.0,False,False,True,False,False,True,1646.0,False,False,False,False,False,True,False,False,True,False,False
True,47.0,False,0.0,14.0,0.0,2330.0,0.0,True,False,False,False,False,True,1283.0,False,False,False,False,False,False,True,False,False,True,False
False,55.0,False,0.0,1620.0,159.0,,0.0,False,False,False,False,False,True,1287.0,False,False,False,False,False,False,True,False,True,False,False
True,,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,1287.0,False,False,False,False,False,False,True,False,True,False,True
False,22.0,False,10.0,0.0,624.0,0.0,85.0,True,False,False,True,False,False,516.0,False,False,False,False,True,False,False,False,True,False,True
True,26.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,1287.0,False,False,False,False,False,False,True,False,True,False,True
False,62.0,False,100.0,0.0,38.0,1211.0,0.0,False,False,True,False,False,False,1523.0,False,False,False,False,False,True,False,False,False,True,False
False,53.0,False,868.0,0.0,686.0,520.0,24.0,False,False,True,False,False,True,524.0,False,False,False,False,True,False,False,False,False,True,False
False,29.0,False,30.0,0.0,0.0,0.0,780.0,True,False,False,True,False,False,1284.0,False,False,False,False,False,False,True,False,False,True,False
False,21.0,False,640.0,0.0,144.0,104.0,0.0,True,False,False,False,False,True,1288.0,False,False,False,False,False,False,True,False,True,False,False
True,18.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,1285.0,False,False,False,False,False,False,True,False,False,True,True
True,34.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,525.0,False,False,False,False,True,False,False,False,False,True,True
False,19.0,False,1.0,7.0,,689.0,0.0,True,False,False,False,False,True,1648.0,False,False,False,False,False,True,False,False,True,False,False
False,14.0,False,0.0,360.0,0.0,25.0,1340.0,True,False,False,False,False,True,1290.0,False,False,False,False,False,False,True,False,True,False,False
False,21.0,False,691.0,0.0,0.0,,15.0,True,False,False,False,False,True,1288.0,False,False,False,False,False,False,True,False,False,True,False
False,55.0,False,376.0,0.0,858.0,0.0,31.0,False,False,True,False,False,True,232.0,False,False,False,True,False,False,False,False,False,True,True
False,18.0,False,0.0,3492.0,0.0,506.0,8.0,False,True,False,True,False,False,258.0,False,False,True,False,False,False,False,False,True,False,True
True,33.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,260.0,False,True,False,False,False,False,False,False,True,False,True
False,35.0,False,,246.0,25.0,42.0,3730.0,False,True,False,False,False,True,260.0,False,True,False,False,False,False,False,False,True,False,False
True,31.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,True,297.0,False,False,True,False,False,False,False,False,False,True,True
False,27.0,False,0.0,2318.0,1127.0,2423.0,115.0,False,True,False,False,False,True,259.0,False,False,True,False,False,False,False,False,True,False,False
False,,False,0.0,36.0,89.0,948.0,927.0,False,True,False,False,False,True,259.0,False,False,True,False,False,False,False,False,True,False,False
True,13.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,1289.0,False,False,False,False,False,False,True,False,False,True,True
False,24.0,False,24.0,174.0,0.0,509.0,15.0,True,False,False,False,False,True,1652.0,False,False,False,False,False,True,False,False,True,False,False
False,22.0,False,31.0,0.0,1.0,25.0,757.0,True,False,False,False,False,True,1293.0,False,False,False,False,False,False,True,False,True,False,False
True,32.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,261.0,False,True,False,False,False,False,False,False,True,False,False
True,18.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,261.0,False,True,False,False,False,False,False,False,True,False,True
True,53.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,,False,False,False,False,False,False,False,False,False,False,True
False,4.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,1653.0,False,False,False,False,False,True,False,False,True,False,True
True,24.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,1653.0,False,False,False,False,False,True,False,False,True,False,True
False,23.0,False,649.0,0.0,622.0,0.0,0.0,False,False,True,False,False,True,1653.0,False,False,False,False,False,True,False,False,True,False,True
False,1.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,1653.0,False,False,False,False,False,True,False,False,True,False,True
False,18.0,,1969.0,0.0,310.0,0.0,0.0,True,False,False,False,False,True,1654.0,False,False,False,False,False,True,False,False,True,False,True
False,21.0,False,838.0,45.0,455.0,0.0,0.0,False,False,True,False,False,True,1655.0,False,False,False,False,False,True,False,False,True,False,False
False,40.0,False,3809.0,0.0,21.0,0.0,1.0,False,False,True,False,False,True,248.0,False,False,False,True,False,False,False,False,True,False,False
True,49.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,313.0,False,True,False,False,False,False,False,False,False,True,True
True,25.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,1290.0,False,False,False,False,False,False,True,False,False,True,False
True,21.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,1294.0,False,False,False,False,False,False,True,False,True,False,True
True,40.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,96.0,True,False,False,False,False,False,False,False,False,True,True
True,47.0,True,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,96.0,True,False,False,False,False,False,False,False,False,True,True
False,25.0,False,153.0,0.0,0.0,388.0,0.0,True,False,False,False,True,False,1295.0,False,False,False,False,False,False,True,False,True,False,False
True,36.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,,False,False,False,False,False,False,False,False,False,False,True
False,39.0,False,17.0,334.0,708.0,17.0,366.0,True,False,False,False,False,True,1657.0,False,False,False,False,False,True,False,False,True,False,False
True,26.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,262.0,False,True,False,False,False,False,False,False,True,False,True
False,0.0,False,0.0,0.0,,0.0,0.0,True,False,False,False,False,True,1292.0,False,False,False,False,False,False,True,False,False,True,True
True,14.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,1292.0,False,False,False,False,False,False,True,False,False,True,True
False,7.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,1659.0,False,False,False,False,False,True,False,False,True,False,True
True,50.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,True,False,False,1527.0,False,False,False,False,False,True,False,False,False,True,True
False,22.0,False,0.0,15.0,0.0,548.0,124.0,True,False,False,True,False,False,1528.0,False,False,False,False,False,True,False,False,False,True,False
True,17.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,1293.0,False,False,False,False,False,False,True,False,False,True,True
False,35.0,False,676.0,0.0,0.0,0.0,40.0,True,False,False,False,False,True,1528.0,False,False,False,False,False,True,False,False,False,True,False
False,22.0,False,0.0,1145.0,0.0,0.0,371.0,True,False,False,False,False,True,1529.0,False,False,False,False,False,True,False,False,False,True,False
False,26.0,False,0.0,0.0,1.0,886.0,0.0,True,False,False,False,False,True,1296.0,False,False,False,False,False,False,True,False,True,False,False
False,24.0,False,0.0,0.0,92.0,1492.0,0.0,True,False,False,False,True,False,517.0,False,False,False,False,True,False,False,False,True,False,True
False,59.0,False,0.0,2593.0,0.0,98.0,0.0,False,True,False,False,False,True,300.0,False,False,True,False,False,False,False,False,False,True,True
True,24.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,1531.0,False,False,False,False,False,True,False,False,False,True,True
False,17.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,530.0,False,False,False,False,True,False,False,False,False,True,False
True,28.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,1531.0,False,False,False,False,False,True,False,False,False,True,True
True,38.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,1294.0,False,False,False,False,False,False,True,False,False,True,True
True,2.0,False,0.0,0.0,0.0,0.0,,False,True,False,False,False,True,315.0,False,True,False,False,False,False,False,False,False,True,True
False,36.0,False,0.0,244.0,0.0,5432.0,2302.0,False,True,False,False,False,True,315.0,False,True,False,False,False,False,False,False,False,True,False
True,32.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,315.0,False,True,False,False,False,False,False,False,False,True,True
False,15.0,False,0.0,10.0,0.0,595.0,381.0,True,False,False,False,False,True,531.0,False,False,False,False,True,False,False,False,False,True,False
False,54.0,False,0.0,0.0,5.0,1268.0,26.0,True,False,False,False,False,True,1532.0,False,False,False,False,False,True,False,False,False,True,False
True,18.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,1660.0,False,False,False,False,False,True,False,False,True,False,True
False,22.0,False,668.0,79.0,0.0,0.0,1.0,True,False,False,False,False,True,1661.0,False,False,False,False,False,True,False,False,True,False,False
True,23.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,1298.0,False,False,False,False,False,False,True,False,True,False,False
False,14.0,False,0.0,4545.0,271.0,199.0,1377.0,False,True,False,False,False,True,249.0,False,False,False,True,False,False,False,False,True,False,True
True,26.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,249.0,False,False,False,True,False,False,False,False,True,False,True
False,73.0,False,16.0,0.0,722.0,2.0,89.0,True,False,False,False,False,True,1533.0,False,False,False,False,False,True,False,False,False,True,False
False,29.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,263.0,False,True,False,False,False,False,False,False,True,False,True
True,29.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,1534.0,False,False,False,False,False,True,False,False,False,True,True
False,12.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,1297.0,False,False,False,False,False,False,True,False,False,True,False
False,27.0,False,31.0,225.0,331.0,0.0,14.0,True,False,False,True,False,False,1535.0,False,False,False,False,False,True,False,False,False,True,False
False,31.0,False,779.0,0.0,3.0,57.0,0.0,True,False,False,False,False,True,1298.0,False,False,False,False,False,False,True,False,False,True,False
True,26.0,False,,0.0,0.0,0.0,0.0,True,False,False,False,True,False,1299.0,False,False,False,False,False,False,True,False,False,True,False
True,35.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,250.0,False,False,False,True,False,False,False,False,True,False,True
True,25.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,85.0,True,False,False,False,False,False,False,False,True,False,True
True,40.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,85.0,True,False,False,False,False,False,False,False,True,False,True
True,18.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,532.0,False,False,False,False,True,False,False,False,False,True,False
False,52.0,False,1222.0,2.0,74.0,0.0,0.0,False,False,True,False,False,False,532.0,False,False,False,False,True,False,False,False,False,True,False
True,35.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,1536.0,False,False,False,False,False,True,False,False,False,True,True
False,51.0,False,172.0,350.0,0.0,16.0,1005.0,True,False,False,False,False,True,1537.0,False,False,False,False,False,True,False,False,False,True,False
False,35.0,False,0.0,0.0,62.0,0.0,891.0,True,False,False,False,False,True,1537.0,False,False,False,False,False,True,False,False,False,True,False
False,14.0,False,0.0,476.0,249.0,177.0,0.0,True,False,False,False,False,True,1538.0,False,False,False,False,False,True,False,False,False,True,False
True,,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,301.0,False,False,True,False,False,False,False,False,False,True,True
True,26.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,301.0,False,False,True,False,False,False,False,False,False,True,True
True,21.0,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,1299.0,False,False,False,False,False,False,True,False,True,False,False
False,45.0,False,5.0,17901.0,0.0,79.0,281.0,False,True,False,True,False,False,97.0,True,False,False,False,False,False,False,False,False,True,True
False,29.0,,0.0,1408.0,0.0,408.0,1.0,False,True,False,False,False,True,97.0,True,False,False,False,False,False,False,False,False,True,True
False,39.0,True,1.0,392.0,64.0,148.0,1367.0,False,True,False,False,False,True,97.0,True,False,False,False,False,False,False,False,False,True,True
True,37.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,97.0,True,False,False,False,False,False,False,False,False,True,True
True,22.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,1300.0,False,False,False,False,False,False,True,False,True,False,True
False,22.0,False,6.0,21.0,0.0,782.0,0.0,True,False,False,False,False,True,1301.0,False,False,False,False,False,False,True,False,True,False,False
False,30.0,False,0.0,34.0,143.0,275.0,0.0,True,False,False,False,True,False,1300.0,False,False,False,False,False,False,True,False,False,True,False
True,1.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,,False,False,False,False,False,False,False,False,False,False,True
True,0.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,1300.0,False,False,False,False,False,False,True,False,False,True,True
False,9.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,1302.0,False,False,False,False,False,False,True,False,False,True,False
False,18.0,False,0.0,0.0,0.0,1.0,335.0,True,False,False,False,True,False,1302.0,False,False,False,False,False,False,True,False,False,True,False
False,29.0,False,1544.0,1.0,206.0,0.0,0.0,False,False,True,False,False,True,1663.0,False,False,False,False,False,True,False,False,True,False,False
False,52.0,False,,0.0,262.0,1425.0,571.0,False,False,True,True,False,False,1540.0,False,False,False,False,False,True,False,False,False,True,False
False,27.0,False,0.0,0.0,846.0,59.0,0.0,True,False,False,False,False,True,533.0,False,False,False,False,True,False,False,False,False,True,False
False,54.0,False,0.0,793.0,0.0,87.0,1567.0,False,True,False,False,False,True,262.0,False,False,True,False,False,False,False,False,True,False,False
False,28.0,False,40.0,9012.0,0.0,111.0,551.0,False,True,False,False,False,True,262.0,False,False,True,False,False,False,False,False,True,False,True
True,65.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,267.0,False,True,False,False,False,False,False,False,True,False,True
True,26.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,267.0,False,True,False,False,False,False,False,False,True,False,True
False,29.0,False,12.0,2.0,0.0,432.0,1548.0,True,False,False,False,False,True,1664.0,False,False,False,False,False,True,False,False,True,False,False
False,20.0,False,0.0,38.0,0.0,0.0,1779.0,False,False,False,False,False,True,1302.0,False,False,False,False,False,False,True,False,True,False,False
False,39.0,False,1369.0,259.0,960.0,1.0,29.0,False,False,True,False,False,True,1541.0,False,False,False,False,False,True,False,False,False,True,False
True,37.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,1541.0,False,False,False,False,False,True,False,False,False,True,True
False,20.0,False,,25.0,0.0,11.0,0.0,True,False,False,False,False,True,1543.0,False,False,False,False,False,True,False,False,False,True,False
True,40.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,,False,False,False,False,False,False,False,False,False,False,True
False,0.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,534.0,False,False,False,False,True,False,False,False,False,True,True
True,33.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,534.0,False,False,False,False,True,False,False,False,False,True,False
True,23.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,1544.0,False,False,False,False,False,True,False,False,False,True,True
False,32.0,False,1.0,0.0,,9.0,663.0,True,False,False,True,False,False,1666.0,False,False,False,False,False,True,False,False,True,False,False
False,20.0,False,0.0,52.0,0.0,110.0,614.0,True,False,False,False,False,True,1545.0,False,False,False,False,False,True,False,False,False,True,False
True,60.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,234.0,False,False,False,True,False,False,False,False,False,True,True
False,53.0,False,0.0,0.0,716.0,0.0,0.0,True,False,False,False,False,True,1546.0,False,False,False,False,False,True,False,False,False,True,True
True,26.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,236.0,False,False,False,True,False,False,False,False,False,True,True
False,35.0,False,0.0,5500.0,0.0,180.0,3173.0,False,True,False,True,False,False,236.0,False,False,False,True,False,False,False,False,False,True,False
False,19.0,False,355.0,0.0,0.0,0.0,284.0,True,False,False,True,False,False,1547.0,False,False,False,False,False,True,False,False,False,True,False
False,43.0,False,1.0,2060.0,,1.0,2764.0,False,True,False,True,False,False,263.0,False,False,True,False,False,False,False,False,True,False,False
False,29.0,False,2686.0,0.0,0.0,2854.0,2553.0,False,True,False,True,False,False,263.0,False,False,True,False,False,False,False,False,True,False,False
False,20.0,False,721.0,122.0,0.0,0.0,0.0,True,False,False,False,False,True,1304.0,False,False,False,False,False,False,True,False,True,False,False
False,19.0,False,0.0,0.0,134.0,1931.0,,True,False,False,False,False,True,1667.0,False,False,False,False,False,True,False,False,True,False,False
False,21.0,False,505.0,0.0,0.0,0.0,110.0,True,False,False,False,True,False,1548.0,False,False,False,False,False,True,False,False,False,True,True
False,39.0,False,2.0,15450.0,336.0,1.0,904.0,False,True,False,True,False,False,251.0,False,False,False,True,False,False,False,False,True,False,True
True,12.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,1305.0,False,False,False,False,False,False,True,False,True,False,False
False,20.0,False,1842.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,1668.0,False,False,False,False,False,True,False,False,True,False,True
False,18.0,False,595.0,134.0,7.0,0.0,0.0,True,False,False,False,False,True,1669.0,False,False,False,False,False,True,False,False,True,False,False
False,31.0,False,,745.0,0.0,6688.0,2161.0,False,True,False,False,False,True,264.0,False,False,True,False,False,False,False,False,True,False,False
False,35.0,False,635.0,3.0,0.0,,25.0,True,False,False,False,True,False,1549.0,False,False,False,False,False,True,False,False,False,True,False
True,44.0,False,0.0,0.0,,0.0,0.0,True,False,False,False,True,False,1306.0,False,False,False,False,False,False,True,False,True,False,True
False,62.0,False,33.0,3518.0,0.0,394.0,0.0,False,True,False,False,False,True,268.0,False,True,False,False,False,False,False,False,True,False,True
False,23.0,False,1.0,0.0,11.0,0.0,2336.0,False,False,True,False,False,True,521.0,False,False,False,False,True,False,False,False,True,False,False
False,23.0,True,3.0,0.0,0.0,1677.0,,False,False,True,False,False,True,1670.0,False,False,False,False,False,True,False,False,True,False,False
False,19.0,False,0.0,0.0,1761.0,0.0,36.0,True,False,False,False,False,True,1671.0,False,False,False,False,False,True,False,False,True,False,True
False,29.0,False,18.0,7.0,0.0,0.0,779.0,True,False,False,False,False,True,1672.0,False,False,False,False,False,True,False,False,True,False,False
False,31.0,False,0.0,4655.0,135.0,2075.0,402.0,False,True,False,False,False,True,238.0,False,False,False,True,False,False,False,False,False,True,True
True,33.0,True,0.0,,0.0,0.0,0.0,False,True,False,True,False,False,238.0,False,False,False,True,False,False,False,False,False,True,True
False,41.0,False,0.0,3216.0,0.0,433.0,517.0,False,True,False,False,False,True,238.0,False,False,False,True,False,False,False,False,False,True,False
False,60.0,False,19.0,7316.0,0.0,0.0,1781.0,False,True,False,False,False,True,265.0,False,False,True,False,False,False,False,False,True,False,True
True,41.0,False,0.0,0.0,,0.0,0.0,False,True,False,False,False,True,317.0,False,True,False,False,False,False,False,False,False,True,True
False,69.0,True,0.0,269.0,0.0,190.0,9033.0,False,True,False,False,False,True,269.0,False,True,False,False,False,False,False,False,True,False,False
False,44.0,False,9.0,2311.0,0.0,633.0,1.0,False,True,False,True,False,False,269.0,False,True,False,False,False,False,False,False,True,False,True
True,18.0,False,0.0,,0.0,0.0,0.0,False,True,False,True,False,False,269.0,False,True,False,False,False,False,False,False,True,False,True
False,26.0,False,0.0,11598.0,0.0,3.0,386.0,False,True,False,True,False,False,269.0,False,True,False,False,False,False,False,False,True,False,True
False,30.0,False,4.0,0.0,442.0,2441.0,0.0,True,False,False,False,False,True,1674.0,False,False,False,False,False,True,False,False,True,False,False
False,34.0,False,81.0,0.0,492.0,122.0,0.0,False,False,True,False,False,True,1675.0,False,False,False,False,False,True,False,False,True,False,False
False,18.0,False,0.0,0.0,15.0,570.0,84.0,True,False,False,False,True,False,1677.0,False,False,False,False,False,True,False,False,True,False,False
True,49.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,1306.0,False,False,False,False,False,False,True,False,False,True,True
False,71.0,False,48.0,43.0,0.0,78.0,534.0,True,False,False,False,True,False,1678.0,False,False,False,False,False,True,False,False,True,False,False
False,19.0,False,150.0,605.0,0.0,0.0,1.0,True,False,False,False,True,False,1552.0,False,False,False,False,False,True,False,False,False,True,False
False,23.0,False,90.0,4.0,0.0,7.0,588.0,True,False,False,False,True,False,1553.0,False,False,False,False,False,True,False,False,False,True,False
True,31.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,318.0,False,True,False,False,False,False,False,False,False,True,True
True,40.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,318.0,False,True,False,False,False,False,False,False,False,True,True
False,28.0,False,49.0,0.0,0.0,2.0,1136.0,False,False,True,True,False,False,252.0,False,False,False,True,False,False,False,False,True,False,False
True,17.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,319.0,False,True,False,False,False,False,False,False,False,True,True
False,24.0,False,0.0,809.0,0.0,4928.0,143.0,False,True,False,False,False,True,319.0,False,True,False,False,False,False,False,False,False,True,False
True,54.0,,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,319.0,False,True,False,False,False,False,False,False,False,True,True
True,21.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,1310.0,False,False,False,False,False,False,True,False,True,False,False
True,2.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,1555.0,False,False,False,False,False,True,False,False,False,True,False
True,20.0,False,6.0,1119.0,0.0,24.0,13.0,True,False,False,True,False,False,1555.0,False,False,False,False,False,True,False,False,False,True,True
False,20.0,,97.0,279.0,0.0,301.0,39.0,True,False,False,True,False,False,1555.0,False,False,False,False,False,True,False,False,False,True,False
False,36.0,False,0.0,4260.0,0.0,0.0,1678.0,False,True,False,True,False,False,253.0,False,False,False,True,False,False,False,False,True,False,True
True,25.0,False,0.0,0.0,,0.0,0.0,True,False,False,False,False,True,1311.0,False,False,False,False,False,False,True,False,True,False,True
False,58.0,False,0.0,226.0,0.0,5481.0,,False,True,False,True,False,False,302.0,False,False,True,False,False,False,False,False,False,True,False
False,37.0,False,79.0,218.0,0.0,442.0,659.0,False,True,False,False,False,True,302.0,False,False,True,False,False,False,False,False,False,True,True
False,26.0,False,0.0,13.0,0.0,3803.0,3557.0,False,True,False,False,False,True,302.0,False,False,True,False,False,False,False,False,False,True,False
True,45.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,1312.0,False,False,False,False,False,False,True,False,True,False,False
False,44.0,False,0.0,903.0,0.0,0.0,0.0,True,False,False,False,False,True,1681.0,False,False,False,False,False,True,False,False,True,False,False
True,24.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,1682.0,False,False,False,False,False,True,False,False,True,False,True
True,13.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,,False,False,False,False,False,False,False,False,False,False,True
False,4.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,1313.0,False,False,False,False,False,False,True,False,True,False,True
False,24.0,False,381.0,925.0,342.0,0.0,642.0,True,False,False,False,False,True,1683.0,False,False,False,False,False,True,False,False,True,False,False
False,27.0,False,3.0,13.0,0.0,0.0,788.0,True,False,False,True,False,False,1683.0,False,False,False,False,False,True,False,False,True,False,False
False,39.0,False,44.0,1620.0,0.0,6.0,0.0,True,False,False,False,False,True,522.0,False,False,False,False,True,False,False,False,True,False,False
True,23.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,1308.0,False,False,False,False,False,False,True,False,False,True,False
False,4.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,True,False,False,1308.0,False,False,False,False,False,False,True,False,False,True,False
True,0.0,False,0.0,0.0,0.0,0.0,0.0,True,False,False,False,False,True,1308.0,False,False,False,False,False,False,True,False,False,True,False
True,22.0,False,0.0,0.0,0.0,0.0,0.0,False,False,True,False,False,True,1557.0,False,False,False,False,False,True,False,False,False,True,True
False,27.0,False,831.0,0.0,0.0,867.0,20.0,False,False,True,False,False,True,254.0,False,False,False,True,False,False,False,False,True,False,False
True,22.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,False,False,True,267.0,False,False,True,False,False,False,False,False,True,False,True
True,26.0,False,0.0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,268.0,False,False,True,False,False,False,False,False,True,False,True
False,60.0,False,0.0,5998.0,0.0,4794.0,8.0,False,True,False,False,False,True,268.0,False,False,True,False,False,False,False,False,True,False,False
False,18.0,False,0.0,297.0,0.0,588.0,23.0,True,False,False,False,False,True,1314.0,False,False,False,False,False,False,True,False,True,False,False
